Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance,VNYMR
1731883668.2415152,2419,1731883668,240328550,imu1_frame,0,0,0,,-0.03649098457357844,0.030645554722362862,0.7159687481025397,0.6965041347767376,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.121757,0.074105,0.112243,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.698,-1.291,-8.677,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0212,-0.1476,0.4957,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+091.560,+005.448,-000.400,-00.0212,-00.1476,+00.4957,+00.698,-01.291,-08.677,+00.121757,+00.074105,+00.112243*65"
1731883668.266856,2420,1731883668,265470504,imu1_frame,0,0,0,,-0.03470474708255094,0.031595706913804616,0.7154067188834787,0.697130201907024,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.14159,-0.075964,-0.157341,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.081,-0.415,-8.999,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0215,-0.1479,0.4995,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+091.474,+005.377,-000.183,-00.0215,-00.1479,+00.4995,+01.081,-00.415,-08.999,+00.141590,-00.075964,-00.157341*6A"
1731883668.2914577,2421,1731883668,290344476,imu1_frame,0,0,0,,-0.03435936515632353,0.03246319934358543,0.7147356846735352,0.6977954397734952,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.043243,0.078068,0.021736,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.608,0.757,-8.419,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0209,-0.1444,0.4963,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+091.370,+005.418,-000.089,-00.0209,-00.1444,+00.4963,+01.608,+00.757,-08.419,+00.043243,+00.078068,+00.021736*61"
1731883668.3164945,2422,1731883668,315387248,imu1_frame,0,0,0,,-0.034033858315409574,0.032871029022618264,0.7156702089794169,0.6968337993514083,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.052962,-0.062703,0.092866,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.48,-0.748,-8.182,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0214,-0.1447,0.499,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+091.527,+005.424,-000.022,-00.0214,-00.1447,+00.4990,+01.480,-00.748,-08.182,+00.052962,-00.062703,+00.092866*68"
1731883668.341911,2423,1731883668,340289115,imu1_frame,0,0,0,,-0.032654382107270695,0.03303793975539302,0.7155183869024361,0.6970477916688692,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.095441,-0.066757,-0.04298,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.548,-0.321,-8.757,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0206,-0.1425,0.4982,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+091.503,+005.324,+000.101,-00.0206,-00.1425,+00.4982,+01.548,-00.321,-08.757,+00.095441,-00.066757,-00.042980*6B"
1731883668.3670297,2424,1731883668,365301609,imu1_frame,0,0,0,,-0.03092560235838821,0.033875343532820325,0.7154560517477093,0.6971504186593329,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.144691,-0.041782,0.034587,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.554,0.015,-8.78,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0198,-0.1409,0.5009,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+091.499,+005.249,+000.308,-00.0198,-00.1409,+00.5009,+01.554,+00.015,-08.780,+00.144691,-00.041782,+00.034587*6F"
1731883668.3919883,2425,1731883668,390350580,imu1_frame,0,0,0,,-0.02890332966286746,0.03451830509872814,0.7158761854495386,0.696774261331264,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.151883,-0.119505,0.085078,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.598,0.55,-9.284,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0192,-0.1376,0.4979,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+091.573,+005.134,+000.526,-00.0192,-00.1376,+00.4979,+01.598,+00.550,-09.284,+00.151883,-00.119505,+00.085078*60"
1731883668.4170694,2426,1731883668,415416479,imu1_frame,0,0,0,,-0.027995811404810354,0.03530034013951677,0.7178864028557966,0.6947008227464434,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.028807,0.093139,0.24286,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.121,-1.226,-9.566,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0203,-0.1398,0.5009,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+091.911,+005.120,+000.678,-00.0203,-00.1398,+00.5009,+01.121,-01.226,-09.566,+00.028807,+00.093139,+00.242860*68"
1731883668.4414072,2427,1731883668,440215826,imu1_frame,0,0,0,,-0.027538673799039307,0.035908214352451964,0.7185877910494554,0.6939623967781486,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.109223,-0.075728,-0.017205,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.133,-1.241,-9.457,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0197,-0.1362,0.4982,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+092.032,+005.130,+000.770,-00.0197,-00.1362,+00.4982,+01.133,-01.241,-09.457,+00.109223,-00.075728,-00.017205*61"
1731883668.4663854,2428,1731883668,465243577,imu1_frame,0,0,0,,-0.026356360028384658,0.036245231696405006,0.718027961256893,0.694569990943028,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.067899,-0.010175,-0.028792,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.38,0.598,-10.659,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0205,-0.1363,0.5014,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+091.942,+005.060,+000.888,-00.0205,-00.1363,+00.5014,+01.380,+00.598,-10.659,+00.067899,-00.010175,-00.028792*6C"
